tweet,tweet_tokenized
@Soydesireelugo JAJAJA,"['soydesireelugo', 'jajaja']"
Como es eso que mañana -2. Devuélvanme la primavera,"['mañana', 'devuélvanme', 'primavera']"
Esto es muy importante que se sepa 😅   Cc @oliverggl,"['importante', 'sepa', 'cc', 'oliverggl']"
Conchale vale,"['conchale', 'vale']"
"Una bella manera de llamar a los espárragos es ""garras verdes""   Tú que opinas @lorebornacelly","['bella', 'manera', 'llamar', 'espárragos', 'garras', 'verdes', 'opinas', 'lorebornacelly']"
"Coronavirus in Italia, il bollettino di oggi 4 aprile: 18.025 nuovi casi e 326 morti  https://t.co/9ceav9FaAq","['coronavirus', 'in', 'italia', 'il', 'bollettino', 'di', 'oggi', 'aprile', 'nuovi', 'casi', 'morti']"
"@Ismet1987 Jaja no la uso pero como no, un buen juego de ollas seguro la trae y seguro la uso #ClaroQueYes","['ismet', 'jaja', 'uso', 'buen', 'juego', 'ollas', 'seguro', 'trae', 'seguro', 'uso', 'claroqueyes']"
Un día eres joven y al otro sueñas con comprarte un buen juego de ollas,"['día', 'joven', 'sueñas', 'comprarte', 'buen', 'juego', 'ollas']"
@lperezlugo Muchas gracias!,"['lperezlugo', 'muchas', 'gracias']"
@susyzakhia Gracias!,"['susyzakhia', 'gracias']"
"¿Los medicamentos vencidos pierden eficacia? Una vez leí que no, que la fecha de vencimiento era solo por controles sanitarios, pero no estoy segura. ¿Qué saben ustedes?","['¿los', 'medicamentos', 'vencidos', 'pierden', 'eficacia', 'vez', 'leí', 'fecha', 'vencimiento', 'solo', 'controles', 'sanitarios', 'segura', '¿qué', 'saben', 'ustedes']"
"El momento en del insomnio en el que dices ""que haces que no estas viendo The Office""  https://t.co/iX2ToBB9OY","['momento', 'insomnio', 'dices', 'haces', 'viendo', 'the', 'office']"
Yo amo las margaritas #Spring  https://t.co/tR1kOASyK8,"['amo', 'margaritas', 'spring']"
#LiberenALos4,['liberenalos']
@lorebornacelly AH AH AH AH,"['lorebornacelly', 'ah', 'ah', 'ah', 'ah']"
The Office 🩹 todos mis problemas,"['the', 'office', 'problemas']"
Llegó 😎✌  https://t.co/5ftFZIBPKb,"['llegó', '😎✌']"
"Estoy planificando la semana y puse ""del 29 de enero al..."" Enero.  Yo que pienso que el tiempo sigue congelado y no que avanza en esta cruel pandemia 💔","['planificando', 'semana', 'puse', 'enero', 'enero', 'pienso', 'tiempo', 'sigue', 'congelado', 'avanza', 'cruel', 'pandemia']"
Las clases de ajedrez que vi cuando era niña finalmente me sirvieron para entender mejor Queen's Gambit,"['clases', 'ajedrez', 'vi', 'niña', 'finalmente', 'sirvieron', 'entender', 'mejor', 'queen', 'gambit']"
A world without Windem,"['world', 'without', 'windem']"
 https://t.co/7bmB0pTtfP,[]
@SpywareRojas Eh no... minimo dopo Pasqua 😔,"['spywarerojas', 'eh', 'minimo', 'dopo', 'pasqua']"
@CarlosCarli 😪,['carloscarli']
2 semanas más de cuarentena para el Véneto   🙃,"['semanas', 'cuarentena', 'véneto']"
@elqvixote 😪,['elqvixote']
"Yo estuve todo el día en mi casa, cuarentena digna, entonces porqué Amazon me dice que intentaron entregarme mi libro pero que yo no estaba, que intentarán de nuevo mañana.","['día', 'casa', 'cuarentena', 'digna', 'entonces', 'porqué', 'amazon', 'dice', 'intentaron', 'entregarme', 'libro', 'intentarán', 'nuevo', 'mañana']"
Live*,['live']
Conéctense con @lorearraiz y @nanutria life en Instagram ahora mismo por @LaMega102FM  https://t.co/hdoojUexB3,"['conéctense', 'lorearraiz', 'nanutria', 'life', 'instagram', 'ahora', 'mismo', 'lamega', 'fm']"
"No solo somos una nacionalidad, somos personas.","['solo', 'nacionalidad', 'personas']"
"@jpirelaf Siento mucho leer esa historia. El tema es bastante, bastante complejo. Espero que tu prima encuentre ayuda psicológica para salir de esa situación y romper el ciclo.  La víctima es ella, no tú ✌","['jpirelaf', 'siento', 'leer', 'historia', 'tema', 'bastante', 'bastante', 'complejo', 'espero', 'prima', 'encuentre', 'ayuda', 'psicológica', 'salir', 'situación', 'romper', 'ciclo', 'víctima']"
"Culpar a una mujer porque ""aguanta"" a su maltratador no solo es cruel si no ignorante. Romper ciclos de maltrato es muy difícil, más en una sociedad machista donde la mujer es siempre señalada por TODO lo que hace.  Más empatía y apoyo, ayudemos a construir, no a destruir✌","['culpar', 'mujer', 'aguanta', 'maltratador', 'solo', 'cruel', 'si', 'ignorante', 'romper', 'ciclos', 'maltrato', 'difícil', 'sociedad', 'machista', 'mujer', 'siempre', 'señalada', 'hace', 'empatía', 'apoyo', 'ayudemos', 'construir', 'destruir✌']"
Para que sepan,['sepan']
"Mis favoritas son las #ArepasConDiablito ¿y las tuyas?   (tenía que participar en este... las arepas son vida, pero como no tengo acceso al diablito... qué vivan las arepas con diablito!!)","['favoritas', 'arepascondiablito', '¿y', 'participar', 'arepas', 'vida', 'acceso', 'diablito', 'vivan', 'arepas', 'diablito']"
"Si no me quieren en vida, cuando muera no me lloren 🎵 (hoy te dedico mis mejores pregones)","['si', 'quieren', 'vida', 'muera', 'lloren', 'hoy', 'dedico', 'mejores', 'pregones']"
I'm not supersticious...   but I'm a little sticious,"['not', 'supersticious', 'but', 'little', 'sticious']"
@k0q Forza!,['forza']
Un clamor,['clamor']
En el Véneto #Italia hay 155 personas de 111 años 😯 118 de 110 años e così via... población longeva,"['véneto', 'italia', 'personas', 'años', 'años', 'così', 'via', 'población', 'longeva']"
I care a lot  Bien entretenida. Rosamund Pike no decepciona jamás.,"['care', 'lot', 'bien', 'entretenida', 'rosamund', 'pike', 'decepciona', 'jamás']"
 https://t.co/ORhhHOnHm3,[]
JAJAJA,['jajaja']
Un poco de nieve leve para comenzar la primavera,"['nieve', 'leve', 'comenzar', 'primavera']"
"""El lockdown no es tan malo. Si uno no sale, no gasta tanta plata""  ...  *añadir al carrito*","['lockdown', 'tan', 'malo', 'si', 'sale', 'gasta', 'tanta', 'plata', 'añadir', 'carrito']"
Me muero,['muero']
@gladylisflores JAJA CHIEDO SCUSA,"['gladylisflores', 'jaja', 'chiedo', 'scusa']"
"Cada que leo ""Andrea"" lo asocio a nombre de hombre.   Italy finally did it 🙃","['cada', 'leo', 'andrea', 'asocio', 'nombre', 'hombre', 'italy', 'finally', 'did', 'it']"
"También me encontré postales de Venezuela, la Venezuela de progreso de los 80... en esta, la torre La Previsora en Caracas.  https://t.co/HYIZAvdjUa","['encontré', 'postales', 'venezuela', 'venezuela', 'progreso', 'torre', 'previsora', 'caracas']"
"Hoy me perdí entre recuerdos de mi papá, postales de los años 70, y encontré esta de piazza San Marco en Venezia, una publicidad de coca cola escrita con palomas.  Simpática 😉  https://t.co/33kip8adjH","['hoy', 'perdí', 'recuerdos', 'papá', 'postales', 'años', 'encontré', 'piazza', 'san', 'marco', 'venezia', 'publicidad', 'coca', 'cola', 'escrita', 'palomas', 'simpática']"
"Mmmm... en YouTube hay cientos de canales educativos con los que se aprende muchísimo. Por ejemplo, @MinuteEarth @minutephysics que también están en español @MinutoDeFisica @MinutoDeTierra  Las redes también son plataformas geniales para educarse y aprender ✌","['mmmm', 'youtube', 'cientos', 'canales', 'educativos', 'aprende', 'muchísimo', 'ejemplo', 'minuteearth', 'minutephysics', 'español', 'minutodefisica', 'minutodetierra', 'redes', 'plataformas', 'geniales', 'educarse', 'aprender']"
@lorebornacelly Ay amica ❤,"['lorebornacelly', 'ay', 'amica']"
Si estás dudando si hacer ejercicio o no esta mañana... hazlo! Feels amazing 💪   Se siente aún mejor terminar una rutina si al principio tenías flojera.,"['si', 'dudando', 'si', 'hacer', 'ejercicio', 'mañana', 'hazlo', 'feels', 'amazing', 'aún', 'mejor', 'terminar', 'rutina', 'si', 'principio', 'flojera']"
El invierno es eterno,"['invierno', 'eterno']"
Ser firmes en nuestras decisiones,"['ser', 'firmes', 'decisiones']"
Friends is my happy place   #HowYouDoing 😏,"['friends', 'is', 'my', 'happy', 'place', 'howyoudoing']"
"Hace un año empezaron 3 meses de confinamiento en Italia, cuarentena total por Covid-19. Mañana empiezan 2 semanas de lockdown para muchas regiones del país, entre ellas el Véneto.  El aislamiento social sigue la única manera de contener el avance de los contagios 😔","['hace', 'año', 'empezaron', 'meses', 'confinamiento', 'italia', 'cuarentena', 'total', 'covid', 'mañana', 'empiezan', 'semanas', 'lockdown', 'muchas', 'regiones', 'país', 'véneto', 'aislamiento', 'social', 'sigue', 'única', 'manera', 'contener', 'avance', 'contagios']"
@lperezlugo @maricecenteno @yolimar_virguez @anaisparrilla @0Freya7795 @SebastianaSin @HecdaCast @ibepacheco @AurismarO @mary_qyta @YIYI_R @ima2621 @Nyna_glezz @Nisleecita @Karinabarbosa @lizosvi @andreinasocorro Gracias!,"['lperezlugo', 'maricecenteno', 'yolimar', 'virguez', 'anaisparrilla', 'freya', 'sebastianasin', 'hecdacast', 'ibepacheco', 'aurismaro', 'mary', 'qyta', 'yiyi', 'ima', 'nyna', 'glezz', 'nisleecita', 'karinabarbosa', 'lizosvi', 'andreinasocorro', 'gracias']"
Lago del Corlo. Buongiorno  https://t.co/kd6wBof462,"['lago', 'corlo', 'buongiorno']"
@oliverggl 🙄,['oliverggl']
Lado positivo: saber hacer cheescake  Lado negativo: comerte toda la cheescake.,"['lado', 'positivo', 'saber', 'hacer', 'cheescake', 'lado', 'negativo', 'comerte', 'toda', 'cheescake']"
Help,['help']
Así mismo,"['así', 'mismo']"
Aiuda 🤣,['aiuda']
Los guionistas de Lilian &amp; Leopoldo take Madrid se depravaron 🤣,"['guionistas', 'lilian', 'amp', 'leopoldo', 'take', 'madrid', 'depravaron']"
Qué belleza de película es Welcome to Marwen.,"['belleza', 'película', 'welcome', 'to', 'marwen']"
"La felicidad en un anaquel cuesta 1,99€  https://t.co/YqRRMVY8Kx","['felicidad', 'anaquel', 'cuesta']"
"@CarajoX Si tuviera 30! Oh creo que es buen momento para verla de nuevo, gracias!","['carajox', 'si', 'oh', 'creo', 'buen', 'momento', 'verla', 'nuevo', 'gracias']"
Maratón de comedias románticas. ¿Sugerencias?,"['maratón', 'comedias', 'románticas', '¿sugerencias']"
@karollyon Always,"['karollyon', 'always']"
"En enero, el gobierno informó que había más de 6,2 millones de italianos inscritos al programa #CashBack, iniciativa que busca minimizar el uso del efectivo para frenar la evasión fiscal.","['enero', 'gobierno', 'informó', 'millones', 'italianos', 'inscritos', 'programa', 'cashback', 'iniciativa', 'busca', 'minimizar', 'uso', 'efectivo', 'frenar', 'evasión', 'fiscal']"
"Límites: los ciudadanos podrán recibir hasta 150€ por semestre como reembolso total de sus compras, si alcanzan el mínimo de 50 transacciones. El #CashBack será implementado por 3 semestres, hasta el 30 de junio de 2022.","['límites', 'ciudadanos', 'podrán', 'recibir', 'semestre', 'reembolso', 'total', 'compras', 'si', 'alcanzan', 'mínimo', 'transacciones', 'cashback', 'implementado', 'semestres', 'junio']"
"En #Italia el gobierno implementa desde enero de 2021 el plan #CashBack, un sistema que incentiva los pagos electrónicos al devolver a los ciudadanos el 10% de lo que gastan en compras personales, si utilizan sus tarjetas de débito o crédito en vez de efectivo.","['italia', 'gobierno', 'implementa', 'enero', 'plan', 'cashback', 'sistema', 'incentiva', 'pagos', 'electrónicos', 'devolver', 'ciudadanos', 'gastan', 'compras', 'personales', 'si', 'utilizan', 'tarjetas', 'débito', 'crédito', 'vez', 'efectivo']"
Ayer hablé con varios desconocidos en la calle y todos estamos hartos del invierno.,"['ayer', 'hablé', 'varios', 'desconocidos', 'calle', 'hartos', 'invierno']"
Volví,['volví']
Tiempo sin venir a Tw y me encuentro con esta movida. Adoro. La mejor red social,"['tiempo', 'venir', 'tw', 'encuentro', 'movida', 'adoro', 'mejor', 'red', 'social']"
@diogelis @_alexsegura_ OMG ... sin palabras.,"['diogelis', 'alexsegura', 'omg', 'palabras']"
"@diogelis No deja de asombrarme esa foto, chama. qué locura!!!","['diogelis', 'deja', 'asombrarme', 'foto', 'chama', 'locura']"
 https://t.co/jENltGdau0,[]
En Italia hay muchísimos tipos de pan y todavía más formas de comer el pan y amo que sea así.,"['italia', 'muchísimos', 'tipos', 'pan', 'todavía', 'formas', 'comer', 'pan', 'amo', 'así']"
"@oliviadelv Gracias, feliz año a ti también! :)","['oliviadelv', 'gracias', 'feliz', 'año']"
"@Leonervis Feliz aaañooo, amiii!!","['leonervis', 'feliz', 'aaañooo', 'amiii']"
Volví. Me había perdido en la nieve pero ya salí,"['volví', 'perdido', 'nieve', 'salí']"
JAJA,['jaja']
Buona vigilia di natale!,"['buona', 'vigilia', 'di', 'natale']"
@nstrappazzonc es la apuesta más segura jajaja,"['nstrappazzonc', 'apuesta', 'segura', 'jajaja']"
@JenniferAnnistn Buongiorno!,"['jenniferannistn', 'buongiorno']"
"@venequerias ah no, obvio.","['venequerias', 'ah', 'obvio']"
"Yo creo que la mayonesa debe matar el sabor a hallaca, pues.","['creo', 'mayonesa', 'debe', 'matar', 'sabor', 'hallaca', 'pues']"
@nstrappazzonc but it will...,"['nstrappazzonc', 'but', 'it', 'will']"
"Sometimes I feel like running, for no particular reason... which makes me love Forrest Gump even more.","['sometimes', 'feel', 'like', 'running', 'for', 'particular', 'reason', 'which', 'makes', 'love', 'forrest', 'gump', 'even', 'more']"
"Community es mejor de lo que ya pensaba que era.  Estoy muy retro con las sit com, I know.","['community', 'mejor', 'pensaba', 'retro', 'sit', 'com', 'know']"
A Festivus for the rest of us,"['festivus', 'for', 'the', 'rest', 'of', 'us']"
Somos víctimas de nuestras expectativas. Porco cane!,"['víctimas', 'expectativas', 'porco', 'cane']"
Qué fenómeno más fastidioso el de lluvia con nieve.,"['fenómeno', 'fastidioso', 'lluvia', 'nieve']"
Anything that's fun costs AT LEAST 8 dollars,"['anything', 'that', 'fun', 'costs', 'at', 'least', 'dollars']"
@mau25rojas @nstrappazzonc Mauuuu 💙,"['mau', 'rojas', 'nstrappazzonc', 'mauuuu']"
No deja de sorprenderme que el gobierno venezolano se crea sus propias mentiras de democracia.   Cinismo.,"['deja', 'sorprenderme', 'gobierno', 'venezolano', 'crea', 'propias', 'mentiras', 'democracia', 'cinismo']"
@ingdanielg jajaja siempre es bueno ver caer a Ivan Drago xD,"['ingdanielg', 'jajaja', 'siempre', 'bueno', 'ver', 'caer', 'ivan', 'drago', 'xd']"
"Por qué será a veces uno prefiere ver una película vieja que le gusta, que ver una nueva??","['veces', 'prefiere', 'ver', 'película', 'vieja', 'gusta', 'ver', 'nueva']"
@nstrappazzonc Venezuela no sale de uno jaja,"['nstrappazzonc', 'venezuela', 'sale', 'jaja']"
"Tuve un sueño muy específico: se me había acabado el café en la casa, salí a comprar y no encontraba en ningún supermercado.   So sad...","['sueño', 'específico', 'acabado', 'café', 'casa', 'salí', 'comprar', 'encontraba', 'ningún', 'supermercado', 'so', 'sad']"
@raulvejarw All Kylie is so underrated. Es una diosa!,"['raulvejarw', 'all', 'kylie', 'is', 'so', 'underrated', 'diosa']"
"my biggest enemy is me, pop a 911 🎵","['my', 'biggest', 'enemy', 'is', 'pop']"
"Shakira se superó!! de pana, WOW  Black Eyed Peas, Shakira - GIRL LIKE ME (Official Music Video)  https://t.co/c2wu5GfyDG","['shakira', 'superó', 'pana', 'wow', 'black', 'eyed', 'peas', 'shakira', 'girl', 'like', 'official', 'music', 'video']"
Borré cerca de 2mil correos... fue la manera más útil que encontré de pasar las últimas dos horas en las que no quería hacer nada.,"['borré', 'cerca', 'mil', 'correos', 'manera', 'útil', 'encontré', 'pasar', 'últimas', 'dos', 'horas', 'quería', 'hacer']"
"Lo bueno: aprendí a hacer marquesa de chocolate y me queda divina   Lo malo: que me la comí casi toda, yo sola, en dos días   #SendHelp","['bueno', 'aprendí', 'hacer', 'marquesa', 'chocolate', 'queda', 'divina', 'malo', 'comí', 'casi', 'toda', 'sola', 'dos', 'días', 'sendhelp']"
"Just stop your crying, is a sing of the times. Welcome to the final show 🎵","['just', 'stop', 'your', 'crying', 'is', 'sing', 'of', 'the', 'times', 'welcome', 'to', 'the', 'final', 'show']"
🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,['🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥']
"Ya, lo hice, empecé a ver The Crown","['hice', 'empecé', 'ver', 'the', 'crown']"
El Cybermonday lo logró....,"['cybermonday', 'logró']"
"No puedo explicar la repulsión que me causó escuchar y ver a Diosdado decir ""el que no vota no come""...","['puedo', 'explicar', 'repulsión', 'causó', 'escuchar', 'ver', 'diosdado', 'decir', 'vota', 'come']"
Absolutamente,['absolutamente']
Los héroes de hoy son Arctic Monkeys 💙🤘,"['héroes', 'hoy', 'arctic', 'monkeys', '💙🤘']"
@k0q OMG qué fuerte que haya gente que crea eso 😂😂,"['omg', 'fuerte', 'gente', 'crea', '😂😂']"
"Yo hablando itañol 😂  -Vuoi un po' di formaggio? -Sì, un poquito, grazie","['hablando', 'itañol', 'vuoi', 'po', 'di', 'formaggio', 'sì', 'poquito', 'grazie']"
Yo,[]
La tranquilidad no tiene precio.,"['tranquilidad', 'precio']"
"Ayer me hice estos tequeños, me complací un antojo, porque los tequeños son mis favoritos en la vida. Y me quedaron ricos ❤  https://t.co/hpiXBep014","['ayer', 'hice', 'tequeños', 'complací', 'antojo', 'tequeños', 'favoritos', 'vida', 'quedaron', 'ricos']"
mi reino por una hallaca,"['reino', 'hallaca']"
"Y si hay algo que supere el unplugged de Soda Stereo, díganmelo ya.","['si', 'supere', 'unplugged', 'soda', 'stereo', 'díganmelo']"
"A veces la luna es descaradamente hermosa, como hoy.   Y yo le agradezco por eso.","['veces', 'luna', 'descaradamente', 'hermosa', 'hoy', 'agradezco']"
Ehhhh.... sí haha🤘,"['ehhhh', 'haha🤘']"
Dios mío ya casi es diciembre. No había caído en cuenta que este año de infierno ya se va a acabar... los días perdidos en lockdown y pandemia no se recuperan 😭,"['dios', 'casi', 'diciembre', 'caído', 'cuenta', 'año', 'infierno', 'va', 'acabar', 'días', 'perdidos', 'lockdown', 'pandemia', 'recuperan']"
En la vida no hay que perder tiempo con nada ni con nadie.   Hay sacrificios que no valen la pena.,"['vida', 'perder', 'tiempo', 'nadie', 'sacrificios', 'valen', 'pena']"
"Yo solo leí los primeros 4 libros de Harry Potter y recuerdo que este fue el que más disfruté, mi favorito by far. La película también me pareció increíble.   15 years ago... increíble.","['solo', 'leí', 'primeros', 'libros', 'harry', 'potter', 'recuerdo', 'disfruté', 'favorito', 'by', 'far', 'película', 'pareció', 'increíble', 'years', 'ago', 'increíble']"
