,word,count
1017,cita,2
1018,café,5
1019,frase,1
1020,miro,3
1021,carita,2
1022,sonrisa,3
1023,ojitos,1
1024,tristes,2
1025,mueves,1
1026,mariposas,1
1027,vivir,6
1028,fabian,1
1029,recendez,1
1030,libro,1
1031,invierno,1
1032,franco,1
1033,vita,1
1034,escúchala,2
1035,✨✨,2
1036,lunes,3
1037,quincena,1
1038,jajajaa,1
1039,lunesdeganarseguidores,2
1040,want,1
1041,we,1
1042,can,1
1043,watch,1
1044,moon,1
1045,together,1
1046,lunesdeojos,1
1047,pudieras,1
1048,leer,2
1049,pa’,1
1050,bonito,1
1051,decirte,3
1052,espero,5
1053,semana,11
1054,disfrutes,1
1055,bastante,1
1056,sanbenito,3
1057,mierda,8
1058,dejo,2
1059,seguir,10
1060,contacto,1
1061,simple,3
1062,fácil,4
1063,escuchala,1
1064,clavo,3
1065,saca,2
1066,cierto,4
1067,refrán,1
1068,aprende,1
1069,regalar,1
1070,ausencia,3
1071,valora,1
1072,presencia,1
1073,domingodeganarseguidores,1
1074,domingo,2
1075,sal,1
1076,goza,1
1077,quieras,3
1078,hacía,2
1079,ropa,4
1080,puesta,2
1081,soñe,1
1082,llamaste,1
1083,saliste,1
1084,el😔,1
1085,prefiero,4
1086,perderte,2
1087,perderme,1
1088,tratando,1
1089,gustarte,1
1090,amo,2
1091,comer,5
1092,series,1
1093,escuchar,1
1094,compras,2
1095,busco,3
1096,disfruto,1
1097,rica,1
1098,isaacsb,30
1099,priv,13
1100,pequeño,2
1101,😂😂😂,1
1102,intentas,1
1103,superar,2
1104,tener,10
1105,sentimientos,2
1106,expresarlos,1
1107,avaricia,1
1108,entendida,1
1109,terceros,1
1110,nacionalidad,1
1111,española,1
1112,🤭😌,1
1113,sorrynotsorry,1
1114,shericomoteva,1
1115,sagitario,2
1116,enamoren,2
1117,excel,1
1118,suele,3
1119,pasar,12
1120,mamydaro,1
1121,sstepxanie,1
1122,gianfigliulo,1
1123,xvos,1
1124,jejeje,1
1125,🤭🤭,2
1126,piso,2
1127,suspensivos,1
1128,pelear,2
1129,molestan,1
1130,alejo,1
1131,significa,3
1132,pierden,1
1133,única,5
1134,envidia,1
1135,fila,1
1136,pasaporte,1
1137,subirse,1
1138,avión,1
1139,destino,2
1140,haga,6
1141,merezca,1
1142,recibir,3
1143,cielo,3
1144,completo,3
1145,excluyen,1
1146,alejaste,1
1147,escritoslana,1
1148,vuelvas,2
1149,enamorar,1
1150,pienses,1
1151,igual,9
1152,😂❤️,1
1153,pueda,2
1154,destruir,1
1155,propia,2
1156,mire,1
1157,ojos,6
1158,abrace,1
1159,toma,2
1160,millón,1
1161,euros,1
1162,corremos,1
1163,felizsabadoatodos,2
1164,salir,5
1165,lees,3
1166,bob,3
1167,sabadodeganarseguidores,1
1168,dolores,1
1169,sabadosensual,1
1170,dices,1
1171,vuelvo,1
1172,imyrley,1
1173,teléfono,3
1174,usado,1
1175,regalas,1
1176,toco,2
1177,elegías,1
1178,dando,3
1179,ayudan,2
1180,dándole,1
1181,promocion,1
1182,regales,1
1183,papá,2
1184,hermano,1
1185,❤️❤️👍,1
1186,venezuelapotencia,1
1187,promotion,1
1188,regalos,2
1189,rtした人全員フォローする,1
1190,rompimos,1
1191,propias,2
1192,reglas,1
1193,sistema,1
1194,abuelucha,1
1195,durame,1
1196,favor,2
1197,cabeza,1
1198,destruirá,1
1199,viernesdeganarseguidores,2
1200,borrando,2
1201,fotos,3
1202,galería,1
1203,lean,1
1204,conversaciones,5
1205,pasadas,1
1206,quieres,6
1207,pierdes,1
1208,usernameduardox,1
1209,supieras,1
1210,agradecido,1
1211,—her,1
1212,planes,4
1213,olvidamos,1
1214,—fiódor,1
1215,dostoiévski,1
1216,lección,1
1217,olvida,3
1218,tantas,6
1219,decepciones,1
1220,empiezan,1
1221,ayudasocial,1
1222,intenté,1
1223,seguí,1
1224,sonriendo,1
1225,cumplí,1
1226,sueños,2
1227,dejé,2
1228,amarte,1
1229,esperarte,1
1230,llevo,2
1231,cada,17
1232,latido,1
1233,aunque,5
1234,duelan,1
1235,suenen,1
1236,nostálgica,1
1237,melodía,1
1238,recuerdos,3
1239,darling,1
1240,salas,1
1241,quedaron,2
1242,finges,1
1243,bukowski,4
1244,ig,3
1245,lloro,1
1246,duele,4
1247,hablo,4
1248,digo,3
1249,comenzar,1
1250,intentaría,1
1251,encontrarte,2
1252,tweets,1
1253,quién,4
1254,¿te,1
1255,imaginas,1
1256,escuchando,1
1257,canciones,1
1258,pensando,1
1259,excusas,3
1260,conseguir,1
1261,irá,1
1262,bendita,1
1263,soporte,1
1264,carácter,1
1265,haré,1
1266,demostraré,1
1267,dimerichi,1
1268,polichoros,1
1269,cuídame,1
1270,calle,4
1271,medio,1
1272,descancen,1
1273,luchar,1
1274,cansé,1
1275,enamorado,4
1276,viéndose,1
1277,felices,2
1278,total,3
1279,locos,1
1280,perdí,1
1281,pedí,1
1282,correcta,3
1283,„¿por,1
1284,hermoso,2
1285,miramos,1
1286,atrás,3
1287,vuelve,2
1288,quebradizo,1
1289,ocultaba,1
1290,verdades,2
1291,amargas,1
1292,lector,1
1293,bernhard,1
1294,schlink,1
1295,señor,1
1296,abrieron,1
1297,día🙏🏽🚀,1
1298,felizjueves,5
1299,esperanza,1
1300,—federico,1
1301,garcía,1
1302,lorca,1
1303,entonces,7
1304,pensado,1
1305,constantemente,1
1306,acabará,1
1307,deje,2
1308,—juan,2
1309,rulfo,2
1310,clara,1
1311,durar,1
1312,ningún,3
1313,intenso,2
1314,apague,2
1315,olvidé,1
1316,quererlo,1
1317,lentamente,1
1318,nicanor,1
1319,parra,1
1320,físicamente,2
1321,encajas,1
1322,sonríe,1
1323,ama,4
1324,vibra,2
1325,cualquiera,4
1326,escribo,1
1327,enviar,1
1328,meredith,1
1329,grey,1
1330,cree,4
1331,haberlo,1
1332,empieza,3
1333,realmente,2
1334,así,14
1335,bajar,1
1336,depresión,1
1337,edad,3
1338,pánico,1
1339,show,2
1340,ansiedad,1
1341,exageración,1
1342,baja,2
1343,autoestima,1
1344,juego,5
1345,entienda,2
1346,importante,5
1347,tatuarse,1
1348,mira,3
1349,cagada,1
1350,increíblemente,1
1351,superando,1
1352,llegará,1
1353,extrañes,1
1354,den,2
1355,abrazarlo,1
1356,besarlo,1
1357,calor,1
1358,obstante,1
1359,brillando,1
1360,manera,5
1361,olvidando,1
1362,ofrecio,1
1363,pudiste,1
1364,valorar,1
1365,isidro,1
1366,sánchez,1
1367,respeto,6
1368,warrior,1
1369,costumbre,1
1370,celos,1
1371,pertenece,1
1372,broma,2
1373,trabajando,3
1374,reconstruirme,1
1375,comprendido,1
1376,compañía,2
1377,mentalmente,3
1378,agotado,1
1379,reemplazable,1
1380,diste,2
1381,posible,2
1382,sacarle,1
1383,universousb,1
1384,vean,1
1385,ofrecen,1
1386,😍😍,1
1387,diamundialdelosoceanos,1
1388,cyberday,1
1389,days,2
1390,disco,1
1391,bailando,1
1392,sonriendo🎯,1
1393,traición,1
1394,expresada,1
1395,pintura,1
1396,nolove,1
1397,¿qué,2
1398,pasaría,1
1399,dejamos,2
1400,buscar,2
1401,queremos,2
1402,encuentre,1
1403,aquello,3
1404,dale,1
1405,💕💕,1
1406,instagramposts,2
1407,información,4
1408,numero,1
1409,pendrives,1
1410,personalizados,2
1411,envases,1
1412,cargadores,1
1413,inalámbricos,1
1414,pop,1
1415,socket,1
1416,forros,3
1417,samsung,2
1418,itsdancor,1
1419,razones,2
1420,telegram,2
1421,👈😌😂😂😂😂😂😂😂😂😂,1
1422,juega,1
1423,vinotinto,4
1424,auronplay,1
1425,despues,1
1426,ganamos,1
1427,🇻🇪🇻🇪,1
1428,suelo,1
1429,publicidad,1
1430,hasts,1
1431,pro,1
1432,max,1
1433,pendrive,1
1434,vende,2
1435,modelos,1
1436,soportes,1
1437,pow,1
1438,etc,1
1439,desintoxicarse,1
1440,lugares,2
1441,hábitos,2
1442,feliziniciodesemana,2
1443,buenasemana,2
1444,quedé,1
1445,🤡🤡🤡,1
1446,sígueme,2
1447,lunesmotivador,1
1448,salgan,1
1449,follar,1
1450,vicio,1
1451,refinado,1
1452,entendidos,1
1453,demás,5
1454,conforman,1
1455,may,5
1456,🚇🚨🚇,1
1457,arrollamiento,1
1458,caos,1
1459,niña,1
1460,lanza,1
1461,rieles,2
1462,chacao,4
1463,freddyzur,1
1464,¡última,1
1465,bebé,1
1466,brazos,1
1467,lanzó,1
1468,estación,4
1469,desconoce,2
1470,motivo,1
1471,identidad,1
1472,lástima,2
1473,neutroshorty,1
1474,dió,1
1475,domenicain,1
1476,psicoxico,2
1477,acciones,1
1478,demostrar,1
1479,palabras,2
1480,valen,2
1481,domigo,1
1482,verte,2
1483,escucharte,1
1484,escucho,1
1485,único,7
1486,•charles,1
1487,luna,6
1488,sabe,5
1489,llore,1
1490,viniste,1
1491,principio,1
1492,coraline,1
1493,mareofeasttown,1
1494,roto,2
1495,dejas,4
1496,¿no,1
1497,tráelo,2
1498,quites,1
1499,queen,1
1500,beso,1
1501,frente,6
1502,cosa,2
1503,hermosa,1
1504,enfocan,1
1505,soportan,1
1506,siguemeytesigo,1
1507,juntarnos,2
1508,bailar,1
1509,vergüenza,1
1510,reírse,1
1511,pena,5
1512,sepa,1
1513,disfrutar,1
1514,danielaortac,1
1515,amiga,1
1516,siga,2
1517,seguirlo,1
1518,rato,2
1519,dejan,3
1520,😝✌️,1
1521,malseguidor,1
1522,unfollow,1
1523,promesas,3
1524,falsas,1
1525,querer,7
1526,manchester,1
1527,city,4
1528,chelsea,7
1529,𝗖𝗛𝗘𝗟𝗦𝗘𝗔,1
1530,𝗦𝗘,1
1531,𝗟𝗟𝗘𝗩𝗔,1
1532,𝗟𝗔,1
1533,𝗖𝗛𝗔𝗠𝗣𝗜𝗢𝗡𝗦,1
1534,havertz,1
1535,marcó,1
1536,gol,2
1537,campeón,3
1538,champions,2
1539,league,1
1540,historia,4
1541,uclfinal,3
1542,cracks,1
1543,championsleaguefinalgoooooooooooooooooooooooooooooooooooooooooooooooooooooooooooool,1
1544,chelseafc,1
1545,championsleaguefinal,1
1546,❤️❤️🛸,1
1547,entiendo,1
1548,favoritismo,1
1549,guardiolistas,1
1550,tampoco,1
1551,parezca,1
1552,trámite,1
1553,denle,1
1554,copa,2
1555,superarlo,1
1556,hecho,4
1557,par,1
1558,recientemente,1
1559,parejo,1
1560,¡te¡tercera,1
1561,inglesa,1
1562,championsxespn,1
1563,🏴󠁧󠁢󠁥󠁮󠁧󠁿,1
1564,united,1
1565,liverpool,2
1566,tottenham,1
1567,conozcas,1
1568,reír,2
1569,carcajadas,1
1570,diario,2
1571,contarte,1
1572,corriente,2
1573,tema,2
